date,ADS_Index
1976:12:07,1.39878
1976:12:08,1.39017
1976:12:09,1.37948
1976:12:10,1.36673
1976:12:11,1.35189
1976:12:12,1.33498
1976:12:13,1.31492
1976:12:14,1.29171
1976:12:15,1.26534
1976:12:16,1.23581
1976:12:17,1.20309
1976:12:18,1.1672
1976:12:19,1.12811
1976:12:20,1.08564
1976:12:21,1.03979
1976:12:22,0.990545
1976:12:23,0.937882
1976:12:24,0.881788
1976:12:25,0.822247
1976:12:26,0.75924
1976:12:27,0.696206
1976:12:28,0.633123
1976:12:29,0.569975
1976:12:30,0.506741
1976:12:31,0.443402
1977:01:01,0.379939
1977:01:02,0.321814
1977:01:03,0.26853
1977:01:04,0.220071
1977:01:05,0.176421
1977:01:06,0.137569
1977:01:07,0.103502
1977:01:08,0.0742106
1977:01:09,0.0496849
1977:01:10,0.0261656
1977:01:11,0.00364554
1977:01:12,-0.0178821
1977:01:13,-0.0384239
1977:01:14,-0.0579859
1977:01:15,-0.0765741
1977:01:16,-0.0941941
1977:01:17,-0.106297
1977:01:18,-0.112887
1977:01:19,-0.113966
1977:01:20,-0.109534
1977:01:21,-0.0995893
1977:01:22,-0.0841297
1977:01:23,-0.0631502
1977:01:24,-0.0390711
1977:01:25,-0.0118852
1977:01:26,0.0184157
1977:01:27,0.0518408
1977:01:28,0.0884001
1977:01:29,0.128105
1977:01:30,0.170967
1977:01:31,0.223513
1977:02:01,0.28576
1977:02:02,0.353047
1977:02:03,0.425396
1977:02:04,0.502828
1977:02:05,0.585367
1977:02:06,0.673037
1977:02:07,0.755742
1977:02:08,0.833507
1977:02:09,0.906355
1977:02:10,0.974309
1977:02:11,1.03739
1977:02:12,1.09561
1977:02:13,1.149
1977:02:14,1.19794
1977:02:15,1.24246
1977:02:16,1.28256
1977:02:17,1.31825
1977:02:18,1.34955
1977:02:19,1.37647
1977:02:20,1.39902
1977:02:21,1.41895
1977:02:22,1.43628
1977:02:23,1.45101
1977:02:24,1.46315
1977:02:25,1.4727
1977:02:26,1.47966
1977:02:27,1.48404
1977:02:28,1.48741
1977:03:01,1.48977
1977:03:02,1.49143
1977:03:03,1.4924
1977:03:04,1.49268
1977:03:05,1.49227
1977:03:06,1.49117
1977:03:07,1.48915
1977:03:08,1.4862
1977:03:09,1.48234
1977:03:10,1.47756
1977:03:11,1.47185
1977:03:12,1.46521
1977:03:13,1.45765
1977:03:14,1.45004
1977:03:15,1.44239
1977:03:16,1.43469
1977:03:17,1.42693
1977:03:18,1.41912
1977:03:19,1.41126
1977:03:20,1.40334
1977:03:21,1.39415
1977:03:22,1.3837
1977:03:23,1.37197
1977:03:24,1.35898
1977:03:25,1.3447
1977:03:26,1.32915
1977:03:27,1.31231
1977:03:28,1.29446
1977:03:29,1.27559
1977:03:30,1.25571
1977:03:31,1.2348
1977:04:01,1.21286
1977:04:02,1.19097
1977:04:03,1.16915
1977:04:04,1.14878
1977:04:05,1.12987
1977:04:06,1.1124
1977:04:07,1.09638
1977:04:08,1.0818
1977:04:09,1.06865
1977:04:10,1.05693
1977:04:11,1.04482
1977:04:12,1.03231
1977:04:13,1.0194
1977:04:14,1.00609
1977:04:15,0.992363
1977:04:16,0.978227
1977:04:17,0.963673
1977:04:18,0.94997
1977:04:19,0.937113
1977:04:20,0.925098
1977:04:21,0.913922
1977:04:22,0.903581
1977:04:23,0.894071
1977:04:24,0.885391
1977:04:25,0.876919
1977:04:26,0.868653
1977:04:27,0.860589
1977:04:28,0.852726
1977:04:29,0.84506
1977:04:30,0.837591
1977:05:01,0.830315
1977:05:02,0.824005
1977:05:03,0.81866
1977:05:04,0.814277
1977:05:05,0.810855
1977:05:06,0.808394
1977:05:07,0.806892
1977:05:08,0.806349
1977:05:09,0.806237
1977:05:10,0.806556
1977:05:11,0.807305
1977:05:12,0.808486
1977:05:13,0.810097
1977:05:14,0.812141
1977:05:15,0.814617
1977:05:16,0.817389
1977:05:17,0.820458
1977:05:18,0.823826
1977:05:19,0.827492
1977:05:20,0.831459
1977:05:21,0.835727
1977:05:22,0.840298
1977:05:23,0.845708
1977:05:24,0.85196
1977:05:25,0.859056
1977:05:26,0.866997
1977:05:27,0.875786
1977:05:28,0.885426
1977:05:29,0.895919
1977:05:30,0.906206
1977:05:31,0.91629
1977:06:01,0.926175
1977:06:02,0.934477
1977:06:03,0.9412
1977:06:04,0.946345
1977:06:05,0.949914
1977:06:06,0.952472
1977:06:07,0.95402
1977:06:08,0.954558
1977:06:09,0.954086
1977:06:10,0.952604
1977:06:11,0.950111
1977:06:12,0.946607
1977:06:13,0.942351
1977:06:14,0.937342
1977:06:15,0.931578
1977:06:16,0.925057
1977:06:17,0.917777
1977:06:18,0.909737
1977:06:19,0.900933
1977:06:20,0.891582
1977:06:21,0.881681
1977:06:22,0.871227
1977:06:23,0.860216
1977:06:24,0.848646
1977:06:25,0.836513
1977:06:26,0.823813
1977:06:27,0.809594
1977:06:28,0.793852
1977:06:29,0.776583
1977:06:30,0.757781
1977:07:01,0.737441
1977:07:02,0.716718
1977:07:03,0.695607
1977:07:04,0.675233
1977:07:05,0.655589
1977:07:06,0.63667
1977:07:07,0.618469
1977:07:08,0.600982
1977:07:09,0.584203
1977:07:10,0.568127
1977:07:11,0.55248
1977:07:12,0.537257
1977:07:13,0.522454
1977:07:14,0.508066
1977:07:15,0.494089
1977:07:16,0.480518
1977:07:17,0.46735
1977:07:18,0.454306
1977:07:19,0.441381
1977:07:20,0.428573
1977:07:21,0.415876
1977:07:22,0.403287
1977:07:23,0.390803
1977:07:24,0.37842
1977:07:25,0.366166
1977:07:26,0.354038
1977:07:27,0.342032
1977:07:28,0.330145
1977:07:29,0.318373
1977:07:30,0.306712
1977:07:31,0.29516
1977:08:01,0.284287
1977:08:02,0.275119
1977:08:03,0.267653
1977:08:04,0.261887
1977:08:05,0.257819
1977:08:06,0.255447
1977:08:07,0.254772
1977:08:08,0.254369
1977:08:09,0.25424
1977:08:10,0.254383
1977:08:11,0.254799
1977:08:12,0.255488
1977:08:13,0.25645
1977:08:14,0.257686
1977:08:15,0.260386
1977:08:16,0.264551
1977:08:17,0.270182
1977:08:18,0.277281
1977:08:19,0.28585
1977:08:20,0.295891
1977:08:21,0.307408
1977:08:22,0.319976
1977:08:23,0.333597
1977:08:24,0.348276
1977:08:25,0.364018
1977:08:26,0.380826
1977:08:27,0.398708
1977:08:28,0.417667
1977:08:29,0.438218
1977:08:30,0.460367
1977:08:31,0.484122
1977:09:01,0.509488
1977:09:02,0.533779
1977:09:03,0.557001
1977:09:04,0.579162
1977:09:05,0.599219
1977:09:06,0.617178
1977:09:07,0.633045
1977:09:08,0.646825
1977:09:09,0.658522
1977:09:10,0.668139
1977:09:11,0.67568
1977:09:12,0.681942
1977:09:13,0.686928
1977:09:14,0.690639
1977:09:15,0.693076
1977:09:16,0.694241
1977:09:17,0.694132
1977:09:18,0.692751
1977:09:19,0.690775
1977:09:20,0.688203
1977:09:21,0.685034
1977:09:22,0.681268
1977:09:23,0.676903
1977:09:24,0.671938
1977:09:25,0.666371
1977:09:26,0.657971
1977:09:27,0.646734
1977:09:28,0.632658
1977:09:29,0.615739
1977:09:30,0.59597
1977:10:01,0.573347
1977:10:02,0.550208
1977:10:03,0.528689
1977:10:04,0.508783
1977:10:05,0.490484
1977:10:06,0.473787
1977:10:07,0.458687
1977:10:08,0.445178
1977:10:09,0.433258
1977:10:10,0.421855
1977:10:11,0.410965
1977:10:12,0.400586
1977:10:13,0.390714
1977:10:14,0.381346
1977:10:15,0.372479
1977:10:16,0.364112
1977:10:17,0.357303
1977:10:18,0.352052
1977:10:19,0.348356
1977:10:20,0.346215
1977:10:21,0.345627
1977:10:22,0.346594
1977:10:23,0.349114
1977:10:24,0.351279
1977:10:25,0.35309
1977:10:26,0.354548
1977:10:27,0.355652
1977:10:28,0.356403
1977:10:29,0.356802
1977:10:30,0.356848
1977:10:31,0.358441
1977:11:01,0.361581
1977:11:02,0.365223
1977:11:03,0.369367
1977:11:04,0.374014
1977:11:05,0.379167
1977:11:06,0.384826
1977:11:07,0.388817
1977:11:08,0.391141
1977:11:09,0.391798
1977:11:10,0.390789
1977:11:11,0.388113
1977:11:12,0.383769
1977:11:13,0.377757
1977:11:14,0.372635
1977:11:15,0.368403
1977:11:16,0.365058
1977:11:17,0.362599
1977:11:18,0.361027
1977:11:19,0.36034
1977:11:20,0.360538
1977:11:21,0.360217
1977:11:22,0.359377
1977:11:23,0.358018
1977:11:24,0.356138
1977:11:25,0.353738
1977:11:26,0.350817
1977:11:27,0.347374
1977:11:28,0.344251
1977:11:29,0.341448
1977:11:30,0.338963
1977:12:01,0.336797
1977:12:02,0.333079
1977:12:03,0.327809
1977:12:04,0.320985
1977:12:05,0.311896
1977:12:06,0.30054
1977:12:07,0.286913
1977:12:08,0.271011
1977:12:09,0.252829
1977:12:10,0.232362
1977:12:11,0.209603
1977:12:12,0.184432
1977:12:13,0.156841
1977:12:14,0.126822
1977:12:15,0.0943649
1977:12:16,0.0594608
1977:12:17,0.022099
1977:12:18,-0.0177319
1977:12:19,-0.0605356
1977:12:20,-0.106325
1977:12:21,-0.155114
1977:12:22,-0.206918
1977:12:23,-0.261752
1977:12:24,-0.319632
1977:12:25,-0.380576
1977:12:26,-0.443102
1977:12:27,-0.507228
1977:12:28,-0.572974
1977:12:29,-0.64036
1977:12:30,-0.709406
1977:12:31,-0.780132
1978:01:01,-0.852561
1978:01:02,-0.920558
1978:01:03,-0.984144
1978:01:04,-1.04334
1978:01:05,-1.09816
1978:01:06,-1.14862
1978:01:07,-1.19474
1978:01:08,-1.23653
1978:01:09,-1.27339
1978:01:10,-1.30533
1978:01:11,-1.33236
1978:01:12,-1.35449
1978:01:13,-1.37173
1978:01:14,-1.38408
1978:01:15,-1.39154
1978:01:16,-1.39359
1978:01:17,-1.39023
1978:01:18,-1.38146
1978:01:19,-1.36727
1978:01:20,-1.34766
1978:01:21,-1.32263
1978:01:22,-1.29217
1978:01:23,-1.25613
1978:01:24,-1.21451
1978:01:25,-1.16729
1978:01:26,-1.11447
1978:01:27,-1.05602
1978:01:28,-0.99193
1978:01:29,-0.922177
1978:01:30,-0.847296
1978:01:31,-0.767265
1978:02:01,-0.682058
1978:02:02,-0.59878
1978:02:03,-0.517406
1978:02:04,-0.43791
1978:02:05,-0.36027
1978:02:06,-0.283678
1978:02:07,-0.20811
1978:02:08,-0.133544
1978:02:09,-0.059958
1978:02:10,0.0126712
1978:02:11,0.0843652
1978:02:12,0.155146
1978:02:13,0.227048
1978:02:14,0.300096
1978:02:15,0.374309
1978:02:16,0.449711
1978:02:17,0.526325
1978:02:18,0.604174
1978:02:19,0.68328
1978:02:20,0.758685
1978:02:21,0.830411
1978:02:22,0.898479
1978:02:23,0.96291
1978:02:24,1.02372
1978:02:25,1.08094
1978:02:26,1.13457
1978:02:27,1.1865
1978:02:28,1.23673
1978:03:01,1.28529
1978:03:02,1.33301
1978:03:03,1.3799
1978:03:04,1.42598
1978:03:05,1.47127
1978:03:06,1.51669
1978:03:07,1.56225
1978:03:08,1.60799
1978:03:09,1.65389
1978:03:10,1.69999
1978:03:11,1.74629
1978:03:12,1.79281
1978:03:13,1.83888
1978:03:14,1.88453
1978:03:15,1.92976
1978:03:16,1.9746
1978:03:17,2.01905
1978:03:18,2.06312
1978:03:19,2.10683
1978:03:20,2.15022
1978:03:21,2.1933
1978:03:22,2.23608
1978:03:23,2.27857
1978:03:24,2.32079
1978:03:25,2.36275
1978:03:26,2.40446
1978:03:27,2.44641
1978:03:28,2.48861
1978:03:29,2.53106
1978:03:30,2.57379
1978:03:31,2.61681
1978:04:01,2.66013
1978:04:02,2.69935
1978:04:03,2.73514
1978:04:04,2.76751
1978:04:05,2.79648
1978:04:06,2.82204
1978:04:07,2.84422
1978:04:08,2.86301
1978:04:09,2.87843
1978:04:10,2.88834
1978:04:11,2.89275
1978:04:12,2.89166
1978:04:13,2.88506
1978:04:14,2.87297
1978:04:15,2.85538
1978:04:16,2.83227
1978:04:17,2.80564
1978:04:18,2.77549
1978:04:19,2.74181
1978:04:20,2.70458
1978:04:21,2.66379
1978:04:22,2.61944
1978:04:23,2.5715
1978:04:24,2.51972
1978:04:25,2.46407
1978:04:26,2.40454
1978:04:27,2.34111
1978:04:28,2.27376
1978:04:29,2.20247
1978:04:30,2.12722
1978:05:01,2.04815
1978:05:02,1.97256
1978:05:03,1.90043
1978:05:04,1.83172
1978:05:05,1.76643
1978:05:06,1.70452
1978:05:07,1.64599
1978:05:08,1.58978
1978:05:09,1.53589
1978:05:10,1.48428
1978:05:11,1.43495
1978:05:12,1.38789
1978:05:13,1.34307
1978:05:14,1.30049
1978:05:15,1.26116
1978:05:16,1.22506
1978:05:17,1.19218
1978:05:18,1.16253
1978:05:19,1.13607
1978:05:20,1.11282
1978:05:21,1.09276
1978:05:22,1.07462
1978:05:23,1.0584
1978:05:24,1.0441
1978:05:25,1.0317
1978:05:26,1.02121
1978:05:27,1.01262
1978:05:28,1.00593
1978:05:29,1.00147
1978:05:30,0.99924
1978:05:31,0.999237
1978:06:01,1.00146
1978:06:02,1.00149
1978:06:03,0.999337
1978:06:04,0.994987
1978:06:05,0.989734
1978:06:06,0.983576
1978:06:07,0.97651
1978:06:08,0.968535
1978:06:09,0.959648
1978:06:10,0.949847
1978:06:11,0.939129
1978:06:12,0.926339
1978:06:13,0.911474
1978:06:14,0.894529
1978:06:15,0.875499
1978:06:16,0.854379
1978:06:17,0.831161
1978:06:18,0.80584
1978:06:19,0.778782
1978:06:20,0.749981
1978:06:21,0.719427
1978:06:22,0.687111
1978:06:23,0.653024
1978:06:24,0.617155
1978:06:25,0.579492
1978:06:26,0.540628
1978:06:27,0.500551
1978:06:28,0.459247
1978:06:29,0.416706
1978:06:30,0.372913
1978:07:01,0.327856
1978:07:02,0.285985
1978:07:03,0.246827
1978:07:04,0.210372
1978:07:05,0.176607
1978:07:06,0.145523
1978:07:07,0.11711
1978:07:08,0.0913593
1978:07:09,0.0682639
1978:07:10,0.0472668
1978:07:11,0.0283619
1978:07:12,0.0115435
1978:07:13,-0.00319368
1978:07:14,-0.0158539
1978:07:15,-0.0264411
1978:07:16,-0.0349584
1978:07:17,-0.0413764
1978:07:18,-0.0456969
1978:07:19,-0.0479213
1978:07:20,-0.0480503
1978:07:21,-0.0460838
1978:07:22,-0.0420213
1978:07:23,-0.0358616
1978:07:24,-0.0276015
1978:07:25,-0.0172384
1978:07:26,-0.00476924
1978:07:27,0.00980976
1978:07:28,0.026503
1978:07:29,0.0453155
1978:07:30,0.066253
1978:07:31,0.0903247
1978:08:01,0.117538
1978:08:02,0.144304
1978:08:03,0.17063
1978:08:04,0.196524
1978:08:05,0.221995
1978:08:06,0.247049
1978:08:07,0.270393
1978:08:08,0.292033
1978:08:09,0.311977
1978:08:10,0.330229
1978:08:11,0.346795
1978:08:12,0.361682
1978:08:13,0.374892
1978:08:14,0.386426
1978:08:15,0.396289
1978:08:16,0.404483
1978:08:17,0.41101
1978:08:18,0.415874
1978:08:19,0.419074
1978:08:20,0.420612
1978:08:21,0.42052
1978:08:22,0.418797
1978:08:23,0.415445
1978:08:24,0.41046
1978:08:25,0.403842
1978:08:26,0.395589
1978:08:27,0.385699
1978:08:28,0.373695
1978:08:29,0.359576
1978:08:30,0.343335
1978:08:31,0.324969
1978:09:01,0.304471
1978:09:02,0.284581
1978:09:03,0.265291
1978:09:04,0.248533
1978:09:05,0.234302
1978:09:06,0.222594
1978:09:07,0.213404
1978:09:08,0.206731
1978:09:09,0.202571
1978:09:10,0.200925
1978:09:11,0.200067
1978:09:12,0.199997
1978:09:13,0.200716
1978:09:14,0.202224
1978:09:15,0.20452
1978:09:16,0.207606
1978:09:17,0.211483
1978:09:18,0.216855
1978:09:19,0.223723
1978:09:20,0.232089
1978:09:21,0.241957
1978:09:22,0.253329
1978:09:23,0.266208
1978:09:24,0.280598
1978:09:25,0.296249
1978:09:26,0.313163
1978:09:27,0.331348
1978:09:28,0.350807
1978:09:29,0.371547
1978:09:30,0.393575
1978:10:01,0.416896
1978:10:02,0.440531
1978:10:03,0.464487
1978:10:04,0.48877
1978:10:05,0.513389
1978:10:06,0.53835
1978:10:07,0.563661
1978:10:08,0.58933
1978:10:09,0.613081
1978:10:10,0.634922
1978:10:11,0.654859
1978:10:12,0.672898
1978:10:13,0.689044
1978:10:14,0.703303
1978:10:15,0.715679
1978:10:16,0.728354
1978:10:17,0.741332
1978:10:18,0.754617
1978:10:19,0.768214
1978:10:20,0.782126
1978:10:21,0.796358
1978:10:22,0.810914
1978:10:23,0.82386
1978:10:24,0.835202
1978:10:25,0.844942
1978:10:26,0.853083
1978:10:27,0.859629
1978:10:28,0.86458
1978:10:29,0.867938
1978:10:30,0.870713
1978:10:31,0.872904
1978:11:01,0.874514
1978:11:02,0.875367
1978:11:03,0.875465
1978:11:04,0.874807
1978:11:05,0.873394
1978:11:06,0.870594
1978:11:07,0.866407
1978:11:08,0.860832
1978:11:09,0.853867
1978:11:10,0.84551
1978:11:11,0.835759
1978:11:12,0.82461
1978:11:13,0.814327
1978:11:14,0.804908
1978:11:15,0.79635
1978:11:16,0.788649
1978:11:17,0.781804
1978:11:18,0.775813
1978:11:19,0.770673
1978:11:20,0.765486
1978:11:21,0.760249
1978:11:22,0.754961
1978:11:23,0.749622
1978:11:24,0.744228
1978:11:25,0.738778
1978:11:26,0.733271
1978:11:27,0.727769
1978:11:28,0.722269
1978:11:29,0.716769
1978:11:30,0.711269
1978:12:01,0.705767
1978:12:02,0.699996
1978:12:03,0.693955
1978:12:04,0.685366
1978:12:05,0.674227
1978:12:06,0.660533
1978:12:07,0.644282
1978:12:08,0.625468
1978:12:09,0.604085
1978:12:10,0.580127
1978:12:11,0.555141
1978:12:12,0.529119
1978:12:13,0.502053
1978:12:14,0.473936
1978:12:15,0.444758
1978:12:16,0.414511
1978:12:17,0.383186
1978:12:18,0.35084
1978:12:19,0.317462
1978:12:20,0.283044
1978:12:21,0.247574
1978:12:22,0.211041
1978:12:23,0.173436
1978:12:24,0.134746
1978:12:25,0.0949772
1978:12:26,0.0541181
1978:12:27,0.012156
1978:12:28,-0.0309216
1978:12:29,-0.0751278
1978:12:30,-0.120476
1978:12:31,-0.16698
1979:01:01,-0.214908
1979:01:02,-0.260189
1979:01:03,-0.302835
1979:01:04,-0.34286
1979:01:05,-0.380275
1979:01:06,-0.415092
1979:01:07,-0.447321
1979:01:08,-0.47556
1979:01:09,-0.499816
1979:01:10,-0.520098
1979:01:11,-0.536411
1979:01:12,-0.54876
1979:01:13,-0.557149
1979:01:14,-0.56158
1979:01:15,-0.565973
1979:01:16,-0.570331
1979:01:17,-0.574654
1979:01:18,-0.578943
1979:01:19,-0.5832
1979:01:20,-0.587427
1979:01:21,-0.591623
1979:01:22,-0.59317
1979:01:23,-0.592067
1979:01:24,-0.588315
1979:01:25,-0.581912
1979:01:26,-0.572856
1979:01:27,-0.561144
1979:01:28,-0.546774
1979:01:29,-0.529676
1979:01:30,-0.509845
1979:01:31,-0.487275
1979:02:01,-0.46196
1979:02:02,-0.436165
1979:02:03,-0.409884
1979:02:04,-0.383108
1979:02:05,-0.355572
1979:02:06,-0.32727
1979:02:07,-0.298191
1979:02:08,-0.268327
1979:02:09,-0.23767
1979:02:10,-0.206209
1979:02:11,-0.173936
1979:02:12,-0.140932
1979:02:13,-0.107188
1979:02:14,-0.0726922
1979:02:15,-0.0374356
1979:02:16,-0.00140709
1979:02:17,0.0354042
1979:02:18,0.0730094
1979:02:19,0.110789
1979:02:20,0.148754
1979:02:21,0.186916
1979:02:22,0.225287
1979:02:23,0.263878
1979:02:24,0.302702
1979:02:25,0.341768
1979:02:26,0.381205
1979:02:27,0.421023
1979:02:28,0.461236
1979:03:01,0.501854
1979:03:02,0.537284
1979:03:03,0.567538
1979:03:04,0.592623
1979:03:05,0.613147
1979:03:06,0.629116
1979:03:07,0.640535
1979:03:08,0.647407
1979:03:09,0.649734
1979:03:10,0.647517
1979:03:11,0.640756
1979:03:12,0.628913
1979:03:13,0.611984
1979:03:14,0.589966
1979:03:15,0.56285
1979:03:16,0.530629
1979:03:17,0.493293
1979:03:18,0.45083
1979:03:19,0.403096
1979:03:20,0.350075
1979:03:21,0.291752
1979:03:22,0.228109
1979:03:23,0.159127
1979:03:24,0.0847854
1979:03:25,0.00506101
1979:03:26,-0.0795633
1979:03:27,-0.169113
1979:03:28,-0.263615
1979:03:29,-0.363098
1979:03:30,-0.467593
1979:03:31,-0.57713
1979:04:01,-0.691742
1979:04:02,-0.794849
1979:04:03,-0.886482
1979:04:04,-0.966667
1979:04:05,-1.03543
1979:04:06,-1.09279
1979:04:07,-1.13877
1979:04:08,-1.17338
1979:04:09,-1.2016
1979:04:10,-1.22344
1979:04:11,-1.2389
1979:04:12,-1.248
1979:04:13,-1.25074
1979:04:14,-1.24711
1979:04:15,-1.23712
1979:04:16,-1.22372
1979:04:17,-1.20693
1979:04:18,-1.18674
1979:04:19,-1.16313
1979:04:20,-1.1361
1979:04:21,-1.10565
1979:04:22,-1.07176
1979:04:23,-1.03233
1979:04:24,-0.987357
1979:04:25,-0.936823
1979:04:26,-0.880712
1979:04:27,-0.819008
1979:04:28,-0.751691
1979:04:29,-0.678743
1979:04:30,-0.599125
1979:05:01,-0.512814
1979:05:02,-0.430533
1979:05:03,-0.352256
1979:05:04,-0.27796
1979:05:05,-0.207623
1979:05:06,-0.141224
1979:05:07,-0.0789141
1979:05:08,-0.020675
1979:05:09,0.0335109
1979:05:10,0.08366
1979:05:11,0.129787
1979:05:12,0.171907
1979:05:13,0.210032
1979:05:14,0.244689
1979:05:15,0.27589
1979:05:16,0.303644
1979:05:17,0.327958
1979:05:18,0.348841
1979:05:19,0.366299
1979:05:20,0.380337
1979:05:21,0.391019
1979:05:22,0.398348
1979:05:23,0.402328
1979:05:24,0.402958
1979:05:25,0.400239
1979:05:26,0.394171
1979:05:27,0.384751
1979:05:28,0.371253
1979:05:29,0.353672
1979:05:30,0.332004
1979:05:31,0.306241
1979:06:01,0.276375
1979:06:02,0.246238
1979:06:03,0.215821
1979:06:04,0.18696
1979:06:05,0.159646
1979:06:06,0.133873
1979:06:07,0.109632
1979:06:08,0.0869151
1979:06:09,0.0657162
1979:06:10,0.0460288
1979:06:11,0.025934
1979:06:12,0.0054257
1979:06:13,-0.0155022
1979:06:14,-0.036856
1979:06:15,-0.0586422
1979:06:16,-0.0808674
1979:06:17,-0.103538
1979:06:18,-0.124811
1979:06:19,-0.144691
1979:06:20,-0.163186
1979:06:21,-0.1803
1979:06:22,-0.196039
1979:06:23,-0.210408
1979:06:24,-0.223411
1979:06:25,-0.236734
1979:06:26,-0.250383
1979:06:27,-0.264361
1979:06:28,-0.278673
1979:06:29,-0.293323
1979:06:30,-0.308314
1979:07:01,-0.323653
1979:07:02,-0.338795
1979:07:03,-0.353746
1979:07:04,-0.36851
1979:07:05,-0.38309
1979:07:06,-0.397493
1979:07:07,-0.411722
1979:07:08,-0.42578
1979:07:09,-0.439643
1979:07:10,-0.453313
1979:07:11,-0.466794
1979:07:12,-0.480091
1979:07:13,-0.493208
1979:07:14,-0.506149
1979:07:15,-0.518917
1979:07:16,-0.530313
1979:07:17,-0.54034
1979:07:18,-0.549001
1979:07:19,-0.5563
1979:07:20,-0.562237
1979:07:21,-0.566815
1979:07:22,-0.570036
1979:07:23,-0.573486
1979:07:24,-0.577166
1979:07:25,-0.581078
1979:07:26,-0.585222
1979:07:27,-0.5896
1979:07:28,-0.594214
1979:07:29,-0.599064
1979:07:30,-0.602593
1979:07:31,-0.604804
1979:08:01,-0.605696
1979:08:02,-0.605258
1979:08:03,-0.603491
1979:08:04,-0.600394
1979:08:05,-0.595966
1979:08:06,-0.592506
1979:08:07,-0.590013
1979:08:08,-0.588487
1979:08:09,-0.587927
1979:08:10,-0.588333
1979:08:11,-0.589705
1979:08:12,-0.592044
1979:08:13,-0.594171
1979:08:14,-0.59609
1979:08:15,-0.597798
1979:08:16,-0.599299
1979:08:17,-0.600591
1979:08:18,-0.601675
1979:08:19,-0.602551
1979:08:20,-0.60313
1979:08:21,-0.603411
1979:08:22,-0.603395
1979:08:23,-0.60308
1979:08:24,-0.602469
1979:08:25,-0.601559
1979:08:26,-0.600351
1979:08:27,-0.59902
1979:08:28,-0.597564
1979:08:29,-0.595984
1979:08:30,-0.594279
1979:08:31,-0.592449
1979:09:01,-0.590492
1979:09:02,-0.588081
1979:09:03,-0.585664
1979:09:04,-0.583239
1979:09:05,-0.580807
1979:09:06,-0.578366
1979:09:07,-0.575915
1979:09:08,-0.573455
1979:09:09,-0.570984
1979:09:10,-0.567749
1979:09:11,-0.56375
1979:09:12,-0.558984
1979:09:13,-0.553452
1979:09:14,-0.54715
1979:09:15,-0.540077
1979:09:16,-0.532231
1979:09:17,-0.523685
1979:09:18,-0.514436
1979:09:19,-0.504481
1979:09:20,-0.493817
1979:09:21,-0.482441
1979:09:22,-0.47035
1979:09:23,-0.457539
1979:09:24,-0.444078
1979:09:25,-0.429964
1979:09:26,-0.415192
1979:09:27,-0.399757
1979:09:28,-0.383655
1979:09:29,-0.366881
1979:09:30,-0.34943
1979:10:01,-0.33038
1979:10:02,-0.311577
1979:10:03,-0.293016
1979:10:04,-0.274692
1979:10:05,-0.256598
1979:10:06,-0.23873
1979:10:07,-0.221082
1979:10:08,-0.205447
1979:10:09,-0.191823
1979:10:10,-0.180203
1979:10:11,-0.170585
1979:10:12,-0.162966
1979:10:13,-0.157344
1979:10:14,-0.153716
1979:10:15,-0.150665
1979:10:16,-0.14819
1979:10:17,-0.146289
1979:10:18,-0.144962
1979:10:19,-0.144209
1979:10:20,-0.14403
1979:10:21,-0.144425
1979:10:22,-0.14632
1979:10:23,-0.149718
1979:10:24,-0.154618
1979:10:25,-0.161023
1979:10:26,-0.168934
1979:10:27,-0.178353
1979:10:28,-0.189285
1979:10:29,-0.201526
1979:10:30,-0.215081
1979:10:31,-0.229955
1979:11:01,-0.246151
1979:11:02,-0.262121
1979:11:03,-0.27787
1979:11:04,-0.293403
1979:11:05,-0.307752
1979:11:06,-0.320921
1979:11:07,-0.332915
1979:11:08,-0.343737
1979:11:09,-0.35339
1979:11:10,-0.361878
1979:11:11,-0.369202
1979:11:12,-0.37548
1979:11:13,-0.380715
1979:11:14,-0.384909
1979:11:15,-0.388061
1979:11:16,-0.390174
1979:11:17,-0.391248
1979:11:18,-0.391283
1979:11:19,-0.391698
1979:11:20,-0.392492
1979:11:21,-0.393667
1979:11:22,-0.395221
1979:11:23,-0.397156
1979:11:24,-0.399472
1979:11:25,-0.40217
1979:11:26,-0.404466
1979:11:27,-0.406358
1979:11:28,-0.407849
1979:11:29,-0.408939
1979:11:30,-0.409628
1979:12:01,-0.409915
1979:12:02,-0.409597
1979:12:03,-0.408805
1979:12:04,-0.407539
1979:12:05,-0.405798
1979:12:06,-0.403581
1979:12:07,-0.400889
1979:12:08,-0.39772
1979:12:09,-0.394073
1979:12:10,-0.390081
1979:12:11,-0.385742
1979:12:12,-0.381055
1979:12:13,-0.376018
1979:12:14,-0.37063
1979:12:15,-0.364889
1979:12:16,-0.358794
1979:12:17,-0.349463
1979:12:18,-0.336893
1979:12:19,-0.321081
1979:12:20,-0.302021
1979:12:21,-0.279708
1979:12:22,-0.254135
1979:12:23,-0.225295
1979:12:24,-0.197706
1979:12:25,-0.17136
1979:12:26,-0.14625
1979:12:27,-0.122367
1979:12:28,-0.0997047
1979:12:29,-0.0782559
1979:12:30,-0.0580143
1979:12:31,-0.03861
1980:01:01,-0.0200372
1980:01:02,-0.00441878
1980:01:03,0.00824998
1980:01:04,0.0179729
1980:01:05,0.0247529
1980:01:06,0.028592
1980:01:07,0.0314735
1980:01:08,0.0333982
